2.0229187	2.0229187	35.40676	35.40676	15.065236	15.065236	0.0	0.0	0.0	0.0	3.3688586	3.3688586	0.0	0.0	6.739136	6.739136	0.0	0.0	0.8348354	0.8348354	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	2.3314486	2.3314486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3109527	1.3109527	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6478424	6.6478424	21.489902	21.489902	0.0	0.0	0.0	0.0	38.176453	38.176453	0.0	0.0	41.85921	41.85921	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	32.862724	32.862724	6.7645807	6.7645807	0.0	0.0	0.0	0.0	39.228413	39.228413	35.561356	35.561356	6.241825	6.241825	0.0	0.0	3.7291472	3.7291472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.185	27.185	3.4585147	3.4585147	1.1934623	1.1934623	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2252655	4.2252655	9.338997	9.338997	0.0	0.0	0.0	0.0	1.9571018	1.9571018	0.0	0.0	0.0	0.0	9.076774	9.076774	1.4777857	1.4777857	2.3438845	2.3438845	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	7.009651	7.009651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	27.10005	27.10005	0.0	0.0	30.936064	30.936064	0.0	0.0	0.0	0.0	36.089268	36.089268	0	0	
0.0	0.0	0.0	0.0	0.0	0.0	10.167216	10.167216	0.0	0.0	32.91864	32.91864	0.0	0.0	0.0	0.0	0.0	0.0	5.5931816	5.5931816	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6746984	0.6746984	0.0	0.0	29.333292	29.333292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.807582	13.807582	122.072365	122.072365	6.77694	6.77694	0.4682456	0.4682456	7.767187	7.767187	0	0	0	0	0	0	0	0	0.0	0.0	1.8867861	1.8867861	0	0	0	0	3.376188	3.376188	3.3761873	3.3761873	2.825531	2.825531	28.473965	28.473965	1.9301925	1.9301925	0.0	0.0	4.154323	4.154323	0	0	0	0	0	0	0	0	1.6259557	1.6259557	23.2854	23.2854	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.982418	60.982418	11.276539	11.276539	0.0	0.0	20.366146	20.366146	0.0	0.0	46.7464	46.7464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0408823	2.0408823	9.983725	9.983725	6.9137263	6.9137263	0.0	0.0	2.3034272	2.3034272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.081464	2.081464	0.7608139	0.7608139	0.0	0.0	0.0	0.0	0.0	0.0	2.471621	2.471621	12.508019	12.508019	0	0	0	0	0	0	0.33635578	0.33635578	0.0	0.0	0	0	0	0	0	0	0.0	0.0	6.1818323	6.1818323	0.0	0.0	0	0	0	0	0	0	0	0	35.210503	35.210503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3146255	3.3146255	0.0	0.0	
0.0	0.0	1.5892826	1.5892826	0.0	0.0	4.6011076	4.6011076	0.0	0.0	1.5355831	1.5355831	0.7677917	0.7677917	3.2264066	3.2264066	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	1.8393351	1.8393351	42.97285	42.97285	0.0	0.0	0.0	0.0	43.939556	43.939556	6.0722857	6.0722857	0.0	0.0	0.0	0.0	0.0	0.0	13.498207	13.498207	0.0	0.0	0.0	0.0	10.077756	10.077756	88.159096	88.159096	17.081951	17.081951	1.8401321	1.8401321	0.0	0.0	6.1727405	6.1727405	8.82127	8.82127	0	0	0	0	8.298458	8.298458	0.0	0.0	0	0	0.0	0.0	0.0	0.0	1.9292763	1.9292763	5.6510625	5.6510625	6.6604037	6.6604037	4.8254795	4.8254795	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	19.047064	19.047064	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	82.06797	82.06797	1.1274412	1.1274412	17.147326	17.147326	1.6106564	1.6106564	2.41726	2.41726	5.0357056	5.0357056	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.66709	43.66709	13.971501	13.971501	0.0	0.0	0.0	0.0	0.41902694	0.41902694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29155713	0.29155713	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	53.36148	53.36148	0.0	0.0	21.735645	21.735645	0.0	0.0	1.2811854	1.2811854	1.0249485	1.0249485	8.482979	8.482979	0.0	0.0	4.554627	4.554627	52.26459	52.26459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	38.42123	38.42123	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.94935	4.94935	0.0	0.0	0.0	0.0	17.943361	17.943361	26.760843	26.760843	34.855003	34.855003	55.60188	55.60188	0.6363756	0.6363756	
26.967266	26.967266	6.424701	6.424701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028080571	0.028080571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2714529	1.2714529	1.7512438	1.7512438	9.667379	9.667379	0.0	0.0	0.0	0.0	0	0	0	0	4.6726694	4.6726694	0.0	0.0	31.678968	31.678968	6.7462897	6.7462897	1.4055727	1.4055727	10.2481985	10.2481985	0.0	0.0	0.0	0.0	0.0	0.0	6.671746	6.671746	0	0	6.069315	6.069315	4.930304	4.930304	0	0	0.0	0.0	0.0	0.0	4.823191	4.823191	4.9773936	4.9773936	94.277756	94.277756	44.337646	44.337646	35.439983	35.439983	28.736681	28.736681	0.0	0.0	0	0	0	0	0.0	0.0	15.527024	15.527024	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	10.145709	10.145709	22.981579	22.981579	8.662479	8.662479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.727325	91.727325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	113.291824	113.291824	2.169038	2.169038	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	75.76985	75.76985	0	0	0	0	0	0	0.0	0.0	4.5984273	4.5984273	0.0	0.0	12.3471575	12.3471575	0.0	0.0	0.0	0.0	0.0	0.0	37.28259	37.28259	0.0	0.0	0.0	0.0	22.297266	22.297266	0.0	0.0	0.0	0.0	46.129276	46.129276	6.951712	6.951712	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.67589	77.67589	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.1239676	4.1239676	31.137028	31.137028	3.9372902	3.9372902	0.0	0.0	0.0	0.0	0.0	0.0	12.0335455	12.0335455	3.962524	3.962524	0.0	0.0	
0.0	0.0	1.2855989	1.2855989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.615536	27.615536	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	25.163347	25.163347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.182484	15.182484	0.0	0.0	0.0	0.0	0	0	0	0	3.1273134	3.1273134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.215797	35.215797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.123177	16.123177	0	0	0	0	0.23959807	0.23959807	9.598726	9.598726	0.39775392	0.39775392	8.127884	8.127884	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.427188	15.427188	12.575622	12.575622	6.7664695	6.7664695	0.0	0.0	0.0	0.0	24.191988	24.191988	55.742355	55.742355	2.977634	2.977634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	9.985846	9.985846	6.2908034	6.2908034	1.9897258	1.9897258	0	0	0	0	0	0	6.1944146	6.1944146	13.208777	13.208777	32.97743	32.97743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	11.075611	11.075611	34.211372	34.211372	0.6569395	0.6569395	0	0	0	0	0	0	6.03047	6.03047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.258415	84.258415	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.407059	5.407059	0.0	0.0	3.0717492	3.0717492	28.555714	28.555714	2.2611988	2.2611988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	82.60531	82.60531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.67903537	0.67903537	0.0	0.0	0.0	0.0	7.2638326	7.2638326	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.068284824	0.068284824	0	0	0	0	0	0	7.6766567	7.6766567	0.0	0.0	0.0	0.0	0.08648992	0.08648992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.0612	5.0612	0.0	0.0	0.0	0.0	3.3746135	3.3746135	1.0449935	1.0449935	2.4047484	2.4047484	0.0	0.0	0.0	0.0	1.9648579	1.9648579	17.373875	17.373875	0.0	0.0	0	0	50.35068	50.35068	11.485163	11.485163	0.0	0.0	6.9082413	6.9082413	0	0	0	0	1.0781913	1.0781913	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.4922553	1.4922553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0698	40.0698	1.2303836	1.2303836	0.0	0.0	2.999788	2.999788	0.0	0.0	0	0	0	0	0	0	0	0	0	0	5.402272	5.402272	0.0	0.0	0.0	0.0	0.0	0.0	8.307605	8.307605	7.1894417	7.1894417	0	0	0	0	27.004385	27.004385	34.34159	34.34159	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	22.333876	22.333876	0.0	0.0	0.0	0.0	2.2028787	2.2028787	8.934566	8.934566	0.0	0.0	3.7545862	3.7545862	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.93931	47.93931	0.0	0.0	0.0	0.0	26.88408	26.88408	0.0	0.0	26.84874	26.84874	0	0	33.95439	33.95439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.77493	82.77493	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.50806	8.50806	10.056078	10.056078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	34.63965	34.63965	0.0	0.0	0.0	0.0	38.1407	38.1407	0.0	0.0	0.0	0.0	1.4435656	1.4435656	0	0	0	0	0	0	0	0	0.7299715	0.7299715	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.639393	4.639393	0.0	0.0	0.0	0.0	46.08719	46.08719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7500584	2.7500584	0.0	0.0	0	0	4.9397755	4.9397755	0.0	0.0	2.0268004	2.0268004	0.0	0.0	0.0	0.0	0	0	0	0	0.38753328	0.38753328	0.0	0.0	0.0	0.0	11.286511	11.286511	0	0	0	0	3.4456751	3.4456751	64.73479	64.73479	0.0	0.0	15.934492	15.934492	0.0	0.0	0.0	0.0	12.176922	12.176922	74.211525	74.211525	0.0	0.0	0.0	0.0	13.534294	13.534294	163.92436	163.92436	12.418461	12.418461	0.0	0.0	0.0	0.0	4.852065	4.852065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	9.291334	9.291334	0.0	0.0	0	0	0	0	0	0	0	0	85.754555	85.754555	0.0	0.0	12.329142	12.329142	20.842493	20.842493	0.0	0.0	0.0	0.0	36.838688	36.838688	1.2448235	1.2448235	1.0373528	1.0373528	0.0	0.0	0.38115406	0.38115406	2.5681295	2.5681295	5.8876343	5.8876343	0.0	0.0	0	0	0	0	1.1899749	1.1899749	1.543187	1.543187	7.6562696	7.6562696	5.4472165	5.4472165	5.2261534	5.2261534	17.712482	17.712482	0.0	0.0	0.0	0.0	13.860364	13.860364	0	0	23.834301	23.834301	0.0	0.0	0.0	0.0	18.63925	18.63925	90.0666	90.0666	6.1785536	6.1785536	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	19.05824	19.05824	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	9.278885	9.278885	3.0930893	3.0930893	6.186591	6.186591	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	8.555874	8.555874	26.901049	26.901049	
0.0	0.0	21.639912	21.639912	0.0	0.0	0.0	0.0	11.220824	11.220824	0.793353	0.793353	0.0	0.0	12.091528	12.091528	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7799728	0.7799728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.091386	6.091386	0.0	0.0	0.0	0.0	0.0	0.0	5.7982717	5.7982717	0.0	0.0	2.2430217	2.2430217	0	0	0	0	0	0	0	0	9.977719	9.977719	1.4310259	1.4310259	0.0	0.0	0.0	0.0	0	0	0	0	4.109538	4.109538	48.41659	48.41659	24.111988	24.111988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.200548	27.200548	0.0	0.0	0.0	0.0	0.0	0.0	74.726105	74.726105	0.0	0.0	1.4313265	1.4313265	2.8626523	2.8626523	6.1801343	6.1801343	22.580606	22.580606	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.1238823	4.1238823	4.118551	4.118551	0	0	0	0	0	0	0	0	86.71963	86.71963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.8938	120.8938	2.2818692	2.2818692	0.4154981	0.4154981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	91.81405	91.81405	0.38353455	0.38353455	0.0	0.0	0.0	0.0	7.0562325	7.0562325	5.2926354	5.2926354	0.0	0.0	10.978402	10.978402	0	0	0	0	2.470969	2.470969	11.120128	11.120128	0.0	0.0	11.446058	11.446058	37.566452	37.566452	0.0	0.0	6.1785345	6.1785345	50.907513	50.907513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.090815	3.090815	30.466143	30.466143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	209.48235	209.48235	0.0	0.0	0.0	0.0	0	0	0	0	0	0	88.08841	88.08841	71.330505	71.330505	214.81288	214.81288	5.782228	5.782228	
0.0	0.0	13.563309	13.563309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.3721125	3.3721125	0.1248929	0.1248929	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19174537	0.19174537	0	0	0	0	0	0	0.0	0.0	0.0	0.0	7.1334405	7.1334405	0.0	0.0	0.0	0.0	0.9692564	0.9692564	23.152851	23.152851	0.0	0.0	0.0	0.0	0	0	90.614555	90.614555	7.369373	7.369373	0	0	0	0	0	0	0	0	0	0	27.54965	27.54965	8.947786	8.947786	4.622407	4.622407	0	0	0	0	1.4276118	1.4276118	10.74893	10.74893	0.0	0.0	0.0	0.0	3.9087534	3.9087534	10.262374	10.262374	41.510307	41.510307	0.8458691	0.8458691	25.266758	25.266758	6.7678885	6.7678885	0.0	0.0	0.0	0.0	65.85732	65.85732	43.683598	43.683598	0.9967965	0.9967965	14.15828	14.15828	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	5.0942497	5.0942497	11.76648	11.76648	13.684615	13.684615	13.531743	13.531743	43.418232	43.418232	0	0	0	0	0	0	72.87166	72.87166	16.139719	16.139719	0.0	0.0	0.0	0.0	6.1648135	6.1648135	0.0	0.0	39.829945	39.829945	0.0	0.0	5.2864194	5.2864194	4.7360125	4.7360125	48.854794	48.854794	8.661545	8.661545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.563889	11.563889	0.23109588	0.23109588	35.068653	35.068653	27.415016	27.415016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.175158	6.175158	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.178331	6.178331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.454908	15.454908	0.0	0.0	2.3388336	2.3388336	31.324623	31.324623	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.59407	29.59407	22.146355	22.146355	
0.0	0.0	2.2889252	2.2889252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.431835	12.431835	0.0	0.0	23.592918	23.592918	0	0	0	0	0	0	17.263186	17.263186	62.165836	62.165836	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	10.124566	10.124566	22.447369	22.447369	2.3542712	2.3542712	0.0	0.0	0.0	0.0	0.0	0.0	6.4546113	6.4546113	0.60511976	0.60511976	1.3509039	1.3509039	47.38296	47.38296	0.5903154	0.5903154	0.7020612	0.7020612	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	3.708983	3.708983	6.3756437	6.3756437	0.0	0.0	0.0	0.0	0.0	0.0	2.0966806	2.0966806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6054173	0.6054173	4.2423873	4.2423873	0.0	0.0	20.84851	20.84851	0.0	0.0	0.0	0.0	4.938778	4.938778	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.325254	4.325254	12.881761	12.881761	0	0	0	0	0	0	73.84494	73.84494	7.3803444	7.3803444	0.52716786	0.52716786	3.2932847	3.2932847	0.0	0.0	0.0	0.0	17.007715	17.007715	2.312725	2.312725	0.0	0.0	0.0	0.0	5.4428034	5.4428034	23.365675	23.365675	8.195579	8.195579	0.0	0.0	2.289769	2.289769	0.0	0.0	0.76381975	0.76381975	29.105661	29.105661	0.0	0.0	23.185913	23.185913	0.0	0.0	2.7437744	2.7437744	0.0	0.0	0.0	0.0	0.0	0.0	35.26823	35.26823	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	8.675318	8.675318	68.03498	68.03498	0.0	0.0	32.359478	32.359478	6.1818314	6.1818314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6571	8.6571	0.0	0.0	0.0	0.0	38.74931	38.74931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95251876	0.95251876	
